Name,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,Total
JENILEE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
JENINE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
JENNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,6,5,18,23,21,26,90,106,88,80,79,49,39,75,116,91,67,93,81,94,91,91,100,113,96,86,64,68,71,48,29,29,34,19,13,16,14,2245
JENNI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
JENNICA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
JENNIE,13,8,8,0,0,6,0,5,0,0,5,7,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,6,0,6,0,0,5,9,8,15,6,7,5,6,0,7,7,10,5,0,0,0,6,0,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205
JENNIFER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,9,6,18,25,20,36,40,43,42,38,42,59,73,84,86,79,103,104,116,121,134,114,135,146,212,266,340,416,479,550,628,685,731,705,611,692,706,708,714,681,765,524,448,404,341,274,314,271,252,209,217,149,125,102,94,96,69,69,58,50,39,36,30,27,20,21,21,17,19,15,12,15899
JENNY,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,8,9,8,10,12,14,9,20,22,14,9,8,9,8,13,14,12,16,17,25,21,33,41,36,37,37,39,36,36,33,36,35,30,34,37,17,21,26,20,24,26,27,26,11,20,22,17,13,22,11,10,12,11,11,9,11,8,8,8,0,0,1186
JENSEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
JERI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
JERSEY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,15
JESSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,5,0,6,0,0,5,0,0,0,8,0,0,7,5,0,5,0,0,54
JESSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,5,6,8,0,0,0,7,12,0,8,5,0,14,10,0,11,11,10,7,6,0,5,6,5,7,0,0,6,0,0,0,0,0,160
JESSI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
JESSICA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,6,21,24,48,60,63,104,126,154,185,203,204,268,330,322,366,393,416,447,452,438,535,506,464,442,437,388,310,285,249,220,230,187,183,148,164,115,78,82,81,52,62,55,49,34,29,10027
JESSIE,50,51,36,35,36,29,41,30,31,28,31,21,17,22,21,27,11,9,17,12,15,11,10,12,8,9,12,11,7,9,5,8,8,0,5,6,0,5,12,6,5,0,0,0,6,0,0,0,7,5,0,0,5,0,0,0,6,0,0,7,6,6,7,15,11,19,21,21,26,19,19,27,22,23,22,19,32,21,23,28,34,36,36,18,20,24,22,20,20,17,15,9,10,12,5,12,12,9,14,17,1504
JESSIKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
JESSY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
JEWEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,9,11,0,7,8,0,7,0,6,0,0,0,10,0,0,82
JIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,5,10,0,7,10,5,5,7,6,75
JILL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,16,12,13,15,14,26,24,19,26,26,35,24,23,36,18,26,33,26,33,27,23,39,21,30,25,34,17,15,14,18,15,29,23,22,26,34,16,17,22,20,11,12,7,10,8,0,5,0,6,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016
JILLIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,7,0,0,8,11,0,9,8,6,0,0,8,11,8,9,10,6,12,0,14,11,20,11,15,18,41,28,28,37,45,41,51,29,38,41,68,64,62,38,37,30,37,30,18,19,25,27,31,22,16,24,19,9,12,17,14,20,17,12,14,12,11,1300
JIYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,8,8,10,11,8,10,6,9,86
JO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,10,0,11,12,12,7,9,11,6,14,11,12,9,11,0,7,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166
JO-ANN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,8,8,0,12,14,12,15,13,16,21,16,29,29,18,12,21,21,18,27,16,8,22,12,14,8,10,9,10,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452
JO-ANNE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,8,9,16,20,19,16,21,25,20,27,26,29,32,29,23,28,31,29,10,13,17,13,14,11,10,14,8,13,7,6,0,6,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576
JOAN,24,26,21,20,23,66,56,59,50,60,65,72,60,71,73,107,91,99,82,94,87,124,98,108,107,105,101,122,127,112,94,128,125,119,91,105,89,100,105,90,89,84,76,78,61,77,51,47,37,30,24,28,13,16,12,10,8,7,6,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,4136
JOANN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,10,9,10,8,0,7,10,0,9,0,10,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
JOANNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,8,0,0,10,8,9,0,7,0,8,10,10,9,11,23,20,26,29,34,26,28,24,27,24,22,31,35,23,26,31,23,25,24,22,19,22,32,18,20,21,14,15,11,15,17,13,12,15,12,8,9,13,12,6,11,23,10,16,12,17,1016
JOANNE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,6,5,9,13,15,14,22,20,29,29,37,41,44,52,62,70,64,73,65,84,106,108,88,106,129,118,139,134,125,127,106,113,101,79,80,76,66,69,76,66,42,36,48,43,36,31,22,29,26,23,13,18,18,17,10,18,10,9,17,13,21,8,12,13,10,7,12,11,9,8,9,7,5,0,8,11,6,6,0,5,7,5,0,3436
JOCELYN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,6,6,0,6,10,7,13,7,7,10,13,7,7,7,0,7,10,8,8,0,11,10,16,9,12,22,20,19,19,24,26,32,20,26,27,28,28,31,27,32,35,32,29,38,24,33,20,18,20,22,20,30,18,23,19,30,22,16,18,12,14,21,16,1125
JODI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,8,7,12,18,37,31,29,32,49,57,66,53,50,45,49,34,33,29,18,23,34,26,27,18,21,15,17,14,15,8,6,8,7,7,11,5,7,8,5,5,0,0,6,0,0,0,0,0,0,0,0,0,0,964
JODIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,5,11,10,14,19,17,15,22,16,21,26,25,17,27,20,17,23,21,18,17,12,11,5,10,13,7,7,11,0,12,6,11,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495
JODY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,6,0,0,5,15,18,15,16,7,26,13,15,19,14,26,33,35,42,47,55,50,69,39,32,24,37,26,30,27,19,22,19,11,16,9,12,6,8,6,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894
JOELLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,5,0,5,9,0,0,5,0,0,5,0,6,5,8,8,7,13,8,7,10,0,6,9,6,5,0,0,0,7,0,6,6,5,7,0,9,179
JOEY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,5,0,6,0,0,0,5,0,0,0,0,31
JOHANNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,6,9,11,12,9,10,12,9,7,5,0,6,0,8,0,7,7,10,0,0,7,8,14,0,7,9,9,9,8,7,11,0,9,0,6,8,12,6,0,0,0,6,0,0,0,8,7,9,0,5,7,6,0,6,6,0,5,5,7,7,5,367
JOHN,0,0,0,0,0,0,7,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
JOLEEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,6,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
JOLENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,41,25,25,22,18,36,30,44,29,23,21,19,14,14,16,19,17,13,11,9,10,7,5,7,5,6,5,0,0,5,5,5,0,0,0,5,7,6,6,0,555
JOLIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,5,5,0,9,5,0,0,0,0,36
JONI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
JORDAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,8,0,9,9,8,10,7,12,7,21,44,46,36,62,38,31,43,49,54,46,50,47,52,52,59,37,21,36,29,13,13,14,17,7,10,1010
JORDANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,0,5,0,8,0,7,0,0,0,9,7,0,7,0,5,0,0,0,8,6,0,0,0,5,0,0,0,0,0,0,0,0,86
JORDANNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,23
JORDANNE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
JORDIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7
JORDYN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,14,29,27,29,18,21,31,37,26,27,33,61,39,33,37,43,38,34,44,29,29,21,35,758
JORDYNN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,10
JORJA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,10,22,18,27,20,22,9,9,8,7,0,0,167
JOSEPHINE,21,18,14,16,18,23,30,13,15,16,25,11,12,20,13,24,15,21,8,22,12,8,12,18,14,14,13,16,14,18,9,10,13,19,18,9,13,13,10,15,10,10,15,13,11,12,13,12,16,8,9,7,8,9,5,5,6,7,5,7,6,9,9,7,0,0,0,0,7,7,6,8,5,10,9,7,8,11,15,15,16,21,19,12,17,19,16,17,11,22,23,17,16,19,18,14,33,23,22,21,1326
JOSIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0,10,9,6,9,8,12,6,9,8,5,7,5,0,0,7,9,11,13,7,10,10,176
JOURNEY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,6,0,0,17
JOVIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
JOY,0,0,0,0,0,0,0,0,0,0,6,8,6,7,0,6,0,0,0,0,0,7,6,8,8,8,8,8,15,10,9,14,14,19,17,18,19,16,13,21,27,21,16,20,16,23,18,15,18,16,12,12,12,8,19,10,11,13,0,13,13,13,16,6,11,10,6,5,7,7,6,6,8,0,6,0,8,6,0,7,5,5,6,7,8,12,0,7,9,9,8,5,10,10,8,0,6,12,5,7,851
JOYCE,15,11,9,10,16,29,32,35,30,39,46,38,40,41,59,48,57,57,29,31,36,34,49,58,37,45,40,59,58,45,42,59,67,39,51,48,47,49,41,44,43,62,32,37,41,37,43,29,28,24,26,19,19,16,13,8,8,8,9,7,11,10,9,12,7,7,7,12,5,8,6,5,7,0,8,5,10,5,10,5,9,12,9,8,8,5,5,6,6,5,0,6,0,8,0,6,6,0,5,0,2382
JUANITA,0,5,0,0,0,0,5,6,0,5,0,0,8,5,7,6,6,0,6,0,0,0,12,9,10,11,0,10,8,6,6,7,14,12,8,8,9,7,8,9,6,14,14,11,12,12,15,10,15,10,14,15,7,16,12,12,12,8,7,9,9,9,10,8,10,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505
JUDITH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,10,11,31,38,75,116,155,148,185,219,208,224,241,240,253,229,210,201,187,141,125,122,112,129,101,82,75,85,53,51,41,34,23,22,19,16,27,17,10,10,9,6,5,5,8,8,5,6,0,7,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4364
JUDY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,18,22,46,43,43,60,80,73,87,94,97,96,103,99,110,88,94,90,66,75,62,60,54,45,25,33,22,30,18,20,13,11,14,6,0,14,9,8,10,10,0,7,6,0,5,7,5,5,0,6,0,6,8,7,0,7,6,0,0,8,0,0,0,0,5,0,6,0,0,0,0,0,0,0,2064
JULIA,10,11,0,5,9,8,10,18,10,9,9,8,11,10,7,12,10,9,9,11,10,9,9,10,11,9,14,19,22,14,15,15,22,13,26,29,24,18,19,26,25,27,33,44,29,40,34,31,33,24,36,22,27,27,40,26,33,27,30,28,28,22,26,44,37,49,70,69,84,64,50,44,63,49,57,59,88,83,86,75,108,95,110,138,111,125,113,110,98,93,98,89,90,82,91,58,63,70,55,64,4144
JULIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,7,6,0,0,5,0,5,6,7,9,0,7,6,0,7,5,5,0,5,7,7,9,8,8,14,11,13,13,9,12,12,15,10,13,12,7,14,10,12,15,11,15,352
JULIANNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,6,0,11,5,13,5,13,12,9,17,14,21,13,16,14,20,14,14,12,15,13,13,14,11,11,16,340
JULIANNE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,5,0,5,0,5,0,5,7,11,5,6,8,0,0,9,6,0,0,11,9,0,10,12,8,0,5,0,0,9,7,0,5,0,0,8,6,178
JULIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,13,7,15,10,18,20,31,20,19,31,31,43,43,51,56,69,116,88,85,89,100,81,77,79,92,86,103,119,131,113,118,95,123,114,108,116,104,97,105,83,85,56,62,61,55,52,43,51,44,53,41,36,35,30,30,16,21,26,24,18,15,19,10,12,9,18,13,15,10,12,12,9,16,3922
JULIE-ANN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,7,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
